trip_id,subscriber_type,bikeid,start_time,start_station_id,start_station_name,end_station_id,end_station_name,duration_minutes
9900309434,RideScout Single Ride,541,2015-10-28 17:12:59 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,1
9900309441,RideScout Single Ride,541,2015-10-28 18:12:41 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,1
9900309445,RideScout Single Ride,541,2015-10-28 20:12:43 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,1
9900309460,Walk Up,993,2015-10-28 12:12:46 UTC,2545,ACC - Rio Grande & 12th,2545,ACC - Rio Grande & 12th,44
9900309461,Walk Up,287,2015-10-28 12:12:03 UTC,1007,Lavaca & 6th,1007,Lavaca & 6th,0
9900309465,Weekender,447,2015-10-28 13:12:44 UTC,2823,Capital Metro HQ - East 5th at Broadway,2823,Capital Metro HQ - East 5th at Broadway,1
9900309475,RideScout Single Ride,541,2015-10-28 16:12:13 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,0
9900309484,RideScout Single Ride,541,2015-10-28 18:12:54 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,1
9900309487,RideScout Single Ride,191,2015-10-28 19:12:43 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,1
9900309488,RideScout Single Ride,191,2015-10-28 19:12:35 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,0
9900309489,RideScout Single Ride,191,2015-10-28 19:12:25 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,0
9900309502,Weekender,442,2015-10-28 12:12:48 UTC,2568,East 11th St. at Victory Grill,2823,Capital Metro HQ - East 5th at Broadway,16
9900309524,RideScout Single Ride,541,2015-10-28 16:12:13 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,0
9900309526,RideScout Single Ride,541,2015-10-28 17:12:35 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,0
9900309529,RideScout Single Ride,663,2015-10-28 18:12:14 UTC,2546,ACC - West & 12th Street,3291,11th & San Jacinto,161
9900309531,RideScout Single Ride,191,2015-10-28 18:12:52 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,1
9900309533,RideScout Single Ride,541,2015-10-28 19:12:51 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,0
9900309538,RideScout Single Ride,191,2015-10-28 20:12:54 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,1
9900309556,Weekender,551,2015-10-28 12:12:45 UTC,2568,East 11th St. at Victory Grill,2823,Capital Metro HQ - East 5th at Broadway,17
9900309575,RideScout Single Ride,541,2015-10-28 17:12:31 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,0
9900309578,RideScout Single Ride,541,2015-10-28 17:12:16 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,1
9900309580,RideScout Single Ride,191,2015-10-28 18:12:03 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,0
9900309581,RideScout Single Ride,191,2015-10-28 18:12:26 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,0
9900309585,RideScout Single Ride,541,2015-10-28 20:12:43 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,2
9900309602,Weekender,447,2015-10-28 13:12:59 UTC,2823,Capital Metro HQ - East 5th at Broadway,2823,Capital Metro HQ - East 5th at Broadway,1
9900309612,RideScout Single Ride,541,2015-10-28 17:12:00 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,0
9900309616,RideScout Single Ride,541,2015-10-28 19:12:31 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,0
9900309618,RideScout Single Ride,541,2015-10-28 20:12:53 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,1
9900309619,RideScout Single Ride,541,2015-10-28 21:12:30 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,0
9900309659,Local365,459,2015-10-28 15:12:08 UTC,2545,ACC - Rio Grande & 12th,1008,Nueces @ 3rd,5
9900309672,Local365,593,2015-10-28 11:12:14 UTC,2536,Waller & 6th St.,2536,Waller & 6th St.,18
9900309692,Local365,393,2015-10-28 19:12:49 UTC,2576,Rainey @ River St,2536,Waller & 6th St.,9
9900309719,Local30,285,2015-10-28 17:12:18 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,15
9900309721,Local30,105,2015-10-28 01:12:38 UTC,3293,East 2nd & Pedernales,1007,Lavaca & 6th,0
9900309749,Local365,442,2015-10-28 08:12:16 UTC,2568,East 11th St. at Victory Grill,2568,East 11th St. at Victory Grill,0
9900309775,Local30,285,2015-10-28 16:12:32 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,12
9900309783,Local365,212,2015-10-28 08:12:28 UTC,3291,11th & San Jacinto,1008,Nueces @ 3rd,5
9900309850,Local365,853,2015-10-28 09:12:36 UTC,1007,Lavaca & 6th,1007,Lavaca & 6th,0
9900309855,Local365,558,2015-10-28 11:12:46 UTC,2823,Capital Metro HQ - East 5th at Broadway,2823,Capital Metro HQ - East 5th at Broadway,9
9900309857,Local365,484,2015-10-28 12:12:58 UTC,2546,ACC - West & 12th Street,2544,East 6th & Pedernales St.,19
9900309882,Annual,356,2015-10-28 09:12:24 UTC,2823,Capital Metro HQ - East 5th at Broadway,2823,Capital Metro HQ - East 5th at Broadway,21
9900309904,Local365,263,2015-10-28 08:12:46 UTC,2536,Waller & 6th St.,1007,Lavaca & 6th,0
9900309920,Local365,20,2015-10-28 15:12:12 UTC,2545,ACC - Rio Grande & 12th,2568,East 11th St. at Victory Grill,11
9900309939,Weekender,751,2015-10-29 18:12:41 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,1
9900309993,Walk Up,276,2015-10-29 17:12:44 UTC,2541,State Capitol @ 14th & Colorado,1008,Nueces @ 3rd,26
9900310005,Walk Up,29,2015-10-29 14:12:44 UTC,3293,East 2nd & Pedernales,1008,Nueces @ 3rd,19
9900310016,Walk Up,882,2015-10-29 14:12:53 UTC,2576,Rainey @ River St,1008,Nueces @ 3rd,10
9900310029,Walk Up,232,2015-10-29 17:12:27 UTC,2576,Rainey @ River St,2561,State Capitol Visitors Garage @ San Jacinto & 12th,25
9900310048,Walk Up,829,2015-10-29 18:12:12 UTC,2541,State Capitol @ 14th & Colorado,2561,State Capitol Visitors Garage @ San Jacinto & 12th,37
9900310071,Explorer,541,2015-10-29 11:12:34 UTC,2545,ACC - Rio Grande & 12th,1008,Nueces @ 3rd,18
9900310093,Walk Up,511,2015-10-29 14:12:31 UTC,3293,East 2nd & Pedernales,1008,Nueces @ 3rd,20
9900310115,Walk Up,182,2015-10-29 17:12:52 UTC,2576,Rainey @ River St,2561,State Capitol Visitors Garage @ San Jacinto & 12th,24
9900310116,Walk Up,367,2015-10-29 18:12:30 UTC,2541,State Capitol @ 14th & Colorado,2561,State Capitol Visitors Garage @ San Jacinto & 12th,36
9900310273,Walk Up,867,2015-10-29 22:12:53 UTC,2823,Capital Metro HQ - East 5th at Broadway,2536,Waller & 6th St.,10
9900310278,Walk Up,203,2015-10-29 18:12:02 UTC,3293,East 2nd & Pedernales,3293,East 2nd & Pedernales,14
9900310341,Walk Up,650,2015-10-29 16:12:32 UTC,2712,Toomey Rd @ South Lamar,2712,Toomey Rd @ South Lamar,29
9900310346,Walk Up,241,2015-10-29 17:12:46 UTC,2576,Rainey @ River St,2561,State Capitol Visitors Garage @ San Jacinto & 12th,26
9900310350,Walk Up,114,2015-10-29 18:12:50 UTC,3293,East 2nd & Pedernales,3293,East 2nd & Pedernales,15
9900310352,Weekender,663,2015-10-29 18:12:14 UTC,3291,11th & San Jacinto,2568,East 11th St. at Victory Grill,6
9900310387,Local365,925,2015-10-29 11:12:54 UTC,2823,Capital Metro HQ - East 5th at Broadway,2823,Capital Metro HQ - East 5th at Broadway,15
9900310464,Local30,228,2015-10-29 01:12:58 UTC,3293,East 2nd & Pedernales,1007,Lavaca & 6th,0
9900310501,Local365,260,2015-10-29 18:12:35 UTC,2712,Toomey Rd @ South Lamar,2712,Toomey Rd @ South Lamar,0
9900310526,Local365,395,2015-10-29 09:12:06 UTC,2576,Rainey @ River St,1007,Lavaca & 6th,0
9900310556,Local365,650,2015-10-29 18:12:37 UTC,2712,Toomey Rd @ South Lamar,2712,Toomey Rd @ South Lamar,0
9900310578,Local365,995,2015-10-29 19:12:28 UTC,3291,11th & San Jacinto,2568,East 11th St. at Victory Grill,5
9900310588,Local365,578,2015-10-29 07:12:55 UTC,2541,State Capitol @ 14th & Colorado,2541,State Capitol @ 14th & Colorado,2
9900310594,Local365,101,2015-10-29 11:12:02 UTC,2545,ACC - Rio Grande & 12th,1008,Nueces @ 3rd,4
9900310671,Walk Up,302,2015-10-30 18:12:24 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,40
9900310679,Walk Up,621,2015-10-30 01:12:13 UTC,3293,East 2nd & Pedernales,1007,Lavaca & 6th,0
9900310722,Walk Up,102,2015-10-30 16:12:42 UTC,2576,Rainey @ River St,2576,Rainey @ River St,1
9900310745,Local30,114,2015-10-30 01:12:01 UTC,3293,East 2nd & Pedernales,1007,Lavaca & 6th,0
9900310794,Weekender,541,2015-10-31 23:12:58 UTC,2536,Waller & 6th St.,2536,Waller & 6th St.,0
9900310800,Weekender,158,2015-10-31 10:12:23 UTC,2712,Toomey Rd @ South Lamar,2712,Toomey Rd @ South Lamar,0
9900310806,Walk Up,528,2015-10-31 15:12:31 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,0
9900310832,Walk Up,185,2015-10-31 12:12:15 UTC,3291,11th & San Jacinto,2536,Waller & 6th St.,20
9900310916,Walk Up,827,2015-10-31 11:12:13 UTC,2545,ACC - Rio Grande & 12th,2545,ACC - Rio Grande & 12th,110
9900310917,Walk Up,107,2015-10-31 11:12:08 UTC,2545,ACC - Rio Grande & 12th,2545,ACC - Rio Grande & 12th,109
9900310918,Walk Up,260,2015-10-31 11:12:26 UTC,2712,Toomey Rd @ South Lamar,2712,Toomey Rd @ South Lamar,80
9900310919,Walk Up,260,2015-10-31 11:12:25 UTC,2712,Toomey Rd @ South Lamar,2712,Toomey Rd @ South Lamar,0
9900310942,Walk Up,446,2015-10-31 12:12:04 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,33
9900310943,Walk Up,101,2015-10-31 12:12:59 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,33
9900310945,Walk Up,938,2015-10-31 12:12:59 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,32
9900310962,Explorer,169,2015-10-31 16:12:45 UTC,2536,Waller & 6th St.,2536,Waller & 6th St.,0
9900310988,Walk Up,101,2015-10-31 12:12:04 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,1
9900310989,Walk Up,101,2015-10-31 13:12:31 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,80
9900310992,Walk Up,442,2015-10-31 12:12:26 UTC,2823,Capital Metro HQ - East 5th at Broadway,2823,Capital Metro HQ - East 5th at Broadway,0
9900311011,Walk Up,302,2015-10-31 13:12:38 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,79
9900311016,Walk Up,169,2015-10-31 16:12:01 UTC,2536,Waller & 6th St.,2536,Waller & 6th St.,0
9900311145,Walk Up,895,2015-10-31 16:12:35 UTC,1007,Lavaca & 6th,1007,Lavaca & 6th,0
9900311146,Walk Up,801,2015-10-31 16:12:58 UTC,1007,Lavaca & 6th,1007,Lavaca & 6th,0
9900311188,Walk Up,28,2015-10-31 18:12:19 UTC,2536,Waller & 6th St.,2536,Waller & 6th St.,1
9900311213,Walk Up,544,2015-10-31 13:12:55 UTC,2823,Capital Metro HQ - East 5th at Broadway,2823,Capital Metro HQ - East 5th at Broadway,51
9900311227,Weekender,558,2015-10-31 12:12:58 UTC,3291,11th & San Jacinto,2536,Waller & 6th St.,21
9900311284,Walk Up,881,2015-10-31 15:12:51 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,30
9900311298,Walk Up,203,2015-10-31 16:12:23 UTC,1007,Lavaca & 6th,1007,Lavaca & 6th,0
